radiant_win,rhero1,rhero2,rhero3,rhero4,rhero5,dhero1,dhero2,dhero3,dhero4,dhero5
0,47,28,114,72,9,90,67,100,48,120
0,123,14,74,1,112,106,26,44,71,22
1,6,2,84,11,86,62,53,15,5,8
0,5,105,22,93,98,123,45,14,26,70
1,54,101,17,49,102,4,100,2,14,74
1,2,31,59,71,76,14,46,4,7,17
0,137,26,97,1,63,126,9,2,102,67
0,42,72,5,119,48,11,30,44,111,35
0,22,88,96,20,44,70,86,64,104,76
0,9,14,6,98,21,67,26,36,90,85
1,47,64,93,31,44,6,104,26,30,102
0,53,75,76,26,41,44,104,11,40,84
0,76,40,114,18,2,14,86,98,93,102
1,22,102,10,32,74,27,29,44,100,138
1,34,1,63,85,62,128,11,70,123,98
0,50,113,80,110,79,36,71,12,37,76
0,84,123,100,21,42,1,97,121,27,126
1,120,67,85,33,26,51,123,37,47,53
1,15,49,53,87,30,60,86,54,74,58
1,137,50,17,1,26,43,114,101,38,104
1,15,87,44,30,59,9,104,17,45,1
0,17,105,87,63,19,99,32,30,33,44
0,53,90,84,67,108,41,16,62,25,27
1,49,21,100,44,26,14,128,5,77,8
1,69,31,101,21,70,5,109,105,98,74
0,85,114,91,45,56,35,123,44,30,11
0,105,74,108,121,8,86,62,37,6,100
1,93,76,14,26,108,9,59,50,49,1
1,76,75,129,35,44,37,23,9,14,8
1,72,17,77,44,50,8,90,86,58,28
0,13,85,35,96,30,128,126,1,7,123
1,97,35,27,19,114,75,44,120,38,26
1,85,12,13,31,120,11,97,105,88,5
0,85,93,98,128,46,34,2,105,70,101
0,30,73,47,63,58,102,75,62,54,11
1,1,102,106,72,30,35,101,111,44,71
0,30,114,106,76,64,58,70,108,39,15
0,35,5,89,74,47,56,36,98,93,50
0,44,1,22,8,7,93,62,94,31,56
0,9,78,6,135,61,121,14,93,84,42
1,9,84,56,14,11,75,32,42,28,17
0,100,44,5,87,45,39,31,60,93,123
1,68,30,40,47,44,123,46,45,93,71
1,67,87,86,35,32,62,71,9,93,75
1,5,26,74,67,85,75,22,100,57,56
1,30,28,21,71,101,64,8,86,15,126
1,123,76,138,42,71,85,8,9,22,100
0,97,100,109,31,106,87,8,30,22,71
0,56,11,2,22,1,5,7,101,100,113
1,104,86,101,34,67,68,33,53,22,11
0,85,106,67,88,135,83,22,11,119,1
1,42,31,1,17,21,54,14,93,41,129
1,1,21,30,43,86,49,123,84,52,48
0,53,64,14,17,6,102,20,44,113,2
0,90,11,19,128,89,68,31,97,54,106
0,88,63,41,105,43,114,119,113,104,26
1,47,30,34,22,42,5,46,120,7,62
1,1,96,47,35,31,26,72,53,11,68
0,114,126,12,91,86,70,30,35,5,2
0,104,9,14,30,32,7,11,97,86,48
0,4,84,87,47,56,39,136,58,54,21
0,104,72,2,109,68,6,110,13,64,83
0,13,44,14,58,86,23,30,22,6,111
0,49,85,36,107,86,34,28,26,4,9
0,41,29,74,111,20,2,126,26,45,1
1,5,17,86,6,61,39,105,69,93,58
0,111,90,77,59,44,93,26,25,81,105
0,102,32,34,2,50,74,25,93,138,37
0,62,54,101,33,34,14,5,67,72,76
0,138,70,107,27,2,93,31,104,30,113
0,56,129,83,123,11,114,19,110,106,91
1,27,41,11,83,71,67,96,138,64,26
1,101,119,129,71,11,104,30,86,10,8
0,72,98,83,62,67,85,28,7,6,39
1,108,75,62,98,1,9,35,87,6,94
1,14,106,9,37,29,41,136,110,44,54
0,90,56,34,21,129,11,96,93,72,47
0,28,76,54,100,14,26,83,29,44,74
0,64,52,76,73,32,68,21,45,60,138
1,14,36,112,93,34,22,68,94,123,104
0,14,10,97,121,104,71,54,100,6,13
1,85,84,2,94,113,98,35,33,19,26
1,85,17,94,104,123,21,121,99,10,105
1,26,44,14,1,103,105,135,86,111,56
1,62,138,71,83,23,13,69,8,86,91
1,27,71,99,104,34,82,6,41,37,126
0,7,1,49,44,75,41,11,104,101,14
1,93,50,75,30,71,69,64,32,4,56
1,128,72,1,2,34,135,101,41,31,30
0,120,106,44,74,21,7,42,27,22,59
1,121,14,35,30,40,36,25,71,6,54
1,40,100,8,72,29,49,26,114,123,21
1,75,49,9,86,1,31,10,53,107,14
0,46,6,31,107,16,69,110,21,68,93
0,102,11,7,22,27,77,83,19,26,35
1,84,104,2,8,110,45,41,14,72,11
0,42,105,56,137,26,90,99,75,63,74
1,11,93,87,29,26,45,14,73,53,71
0,123,83,48,93,22,87,114,6,29,64
1,135,6,106,114,61,70,100,87,23,97
1,135,63,72,100,27,30,11,55,2,86
0,114,35,31,44,15,25,43,87,75,65
0,9,5,100,138,11,67,17,69,27,7
1,79,96,36,14,95,64,7,44,58,68
1,71,106,15,62,27,50,101,29,94,64
0,18,58,32,70,90,62,53,21,16,44
0,12,32,35,86,60,16,19,48,22,14
1,45,102,7,11,73,128,101,40,6,4
0,91,1,113,114,30,37,104,80,14,138
1,39,14,41,106,69,104,26,56,113,123
1,64,75,8,96,25,29,33,31,89,35
0,36,40,75,85,56,91,11,96,35,111
0,75,59,1,9,104,19,90,32,92,62
0,35,129,37,41,19,31,28,120,10,110
0,120,72,12,28,87,26,14,21,84,75
1,45,2,30,128,1,40,104,44,11,5
1,44,45,64,85,31,25,1,36,9,89
0,86,87,12,98,101,91,62,70,19,113
0,11,91,59,6,35,49,64,56,128,14
0,68,18,30,74,58,105,137,1,120,83
0,13,12,26,71,22,75,8,9,104,35
1,75,104,11,9,123,37,2,65,46,26
0,19,26,42,29,121,1,43,71,83,74
1,75,56,97,106,9,86,34,104,12,110
1,71,13,93,128,11,136,129,54,62,17
1,94,7,36,41,15,42,86,65,44,21
0,135,42,35,69,107,100,128,81,114,30
0,21,94,22,71,5,103,30,67,87,126
1,23,9,93,75,29,114,30,44,11,32
1,34,97,105,68,44,14,71,128,9,8
0,64,53,43,135,83,62,5,2,74,12
0,121,5,8,85,106,80,47,6,40,63
0,100,29,41,8,75,85,48,42,123,35
0,86,95,17,137,12,22,41,2,7,36
0,26,65,69,41,34,28,14,62,67,120
0,73,36,1,30,29,104,13,64,49,58
0,51,75,17,5,1,56,34,40,111,102
0,19,35,9,90,21,32,11,26,84,8
0,32,56,35,48,104,21,40,138,95,2
1,39,128,6,60,91,7,47,104,14,56
1,99,97,31,41,74,14,17,44,21,26
1,17,6,128,73,104,86,19,91,106,44
0,14,137,114,75,52,30,42,70,53,74
0,63,70,88,75,102,55,8,11,76,52
0,36,42,60,123,74,7,14,44,64,27
1,13,84,121,11,85,110,5,99,39,41
1,19,11,22,21,12,37,70,119,104,93
1,87,31,119,44,16,6,101,11,97,91
0,91,138,105,59,34,75,109,26,14,107
0,93,87,104,5,32,58,86,22,49,44
0,65,138,1,7,21,52,86,114,11,137
1,40,93,88,49,34,30,28,39,22,10
1,71,56,9,22,7,74,8,69,2,110
0,5,38,30,93,52,35,27,138,136,14
1,26,54,44,40,104,1,5,75,121,129
1,20,70,110,61,76,100,135,8,19,26
1,129,93,13,30,31,126,84,82,64,43
1,129,75,14,54,104,16,70,59,87,128
0,104,21,35,15,48,123,1,97,68,19
0,27,105,73,41,136,86,8,69,123,93
1,44,92,84,86,87,96,65,14,60,26
0,50,2,36,21,97,14,19,138,93,129
0,38,84,22,114,102,54,35,86,68,1
0,50,86,49,94,70,5,62,16,19,6
1,105,42,26,11,15,44,35,101,102,53
1,14,5,51,74,54,67,48,85,138,84
1,71,31,93,52,81,58,106,20,36,10
1,64,8,137,105,1,89,102,108,9,123
0,114,98,31,25,22,71,67,104,54,123
1,34,56,16,9,72,123,69,5,26,1
0,8,36,19,74,26,112,86,46,96,126
0,21,102,41,119,22,31,80,104,9,114
1,91,11,98,87,21,123,7,46,17,137
0,87,7,35,86,40,80,53,21,11,64
0,106,21,108,1,110,26,96,64,59,8
0,74,85,35,39,93,102,9,104,1,76
0,49,107,87,8,22,59,47,128,10,62
1,29,86,50,17,114,87,11,46,123,47
1,30,75,114,26,44,29,85,138,64,62
1,84,93,26,98,80,6,14,56,49,75
1,62,14,86,8,128,42,17,69,83,32
1,72,5,7,75,10,87,114,64,129,106
1,75,56,64,89,87,58,120,9,31,73
0,62,106,37,69,32,53,137,19,34,35
1,30,85,128,99,95,11,14,39,9,7
1,35,84,114,129,101,21,11,30,6,96
0,44,111,8,97,74,83,67,126,138,30
0,86,30,27,1,97,17,60,14,87,44
0,93,78,101,26,7,21,15,1,85,74
0,101,40,85,6,18,30,99,74,63,11
1,38,6,84,31,123,128,138,44,19,75
0,26,1,62,56,123,113,18,14,101,75
1,75,64,138,51,14,19,22,67,26,88
0,89,101,32,14,75,113,1,45,37,19
1,9,29,26,56,98,68,97,1,17,128
1,40,81,25,58,7,14,36,102,44,71
0,44,128,21,126,50,1,22,28,26,54
1,47,73,22,7,14,10,88,113,82,100
0,62,28,119,93,74,94,48,16,64,72
0,67,76,123,51,40,42,136,70,86,11
1,11,87,129,25,93,10,5,28,34,75
0,138,18,7,102,13,129,44,50,87,22
1,135,56,58,30,11,1,137,75,25,31
1,56,34,100,137,22,119,49,70,17,87
1,13,137,27,86,41,93,69,8,59,9
0,95,60,123,9,36,13,32,30,104,102
0,114,38,50,113,27,32,1,85,90,86
0,19,8,84,9,103,50,41,2,87,21
1,108,106,8,72,97,30,129,6,35,39
1,77,74,100,109,9,29,76,123,1,84
0,126,99,30,35,46,13,27,98,84,8
0,62,73,33,72,114,29,18,63,43,3
0,2,75,8,30,35,76,88,70,14,72
1,30,56,62,26,135,120,68,74,12,60
1,119,29,14,6,56,1,106,16,75,51
1,30,54,22,75,2,62,42,104,19,84
1,128,11,39,26,123,36,67,13,1,100
0,96,89,70,25,53,8,14,26,75,5
0,19,82,128,111,93,35,2,123,76,64
0,2,105,57,50,1,9,19,34,93,64
0,121,6,14,11,129,5,44,59,31,104
0,30,45,41,106,60,12,112,26,83,74
1,11,84,76,14,104,34,69,46,37,114
1,54,39,22,59,104,51,64,61,53,93
0,34,2,84,64,8,75,1,101,43,128
1,105,120,109,83,2,1,95,104,64,14
0,36,5,8,49,43,110,86,138,14,104
1,44,53,28,84,71,64,35,21,98,42
0,35,50,5,106,40,31,104,105,42,92
1,108,93,36,75,52,21,60,123,67,54
1,14,34,121,100,11,1,91,99,45,86
0,56,1,32,54,27,95,17,31,7,85
0,136,102,27,44,59,17,64,8,100,7
1,104,1,128,30,123,105,85,80,93,86
1,41,21,75,9,14,26,56,29,71,76
0,87,11,64,129,109,72,76,2,88,63
0,51,9,1,87,41,74,44,83,62,104
1,9,85,74,11,38,121,20,77,44,28
0,12,80,71,101,112,56,57,3,108,68
1,136,87,41,43,110,32,8,53,74,2
1,136,74,1,32,75,31,28,17,50,106
0,138,100,9,10,87,97,104,20,80,31
0,85,67,13,108,86,44,68,76,60,72
1,54,62,57,2,13,97,45,20,95,86
1,75,84,113,111,36,68,120,72,41,35
0,121,75,35,100,17,102,32,44,30,123
1,109,17,85,41,22,10,62,63,94,1
1,106,60,84,25,114,8,30,45,27,96
1,34,19,64,104,50,83,93,87,45,2
0,47,9,17,20,44,32,34,31,30,77
1,123,93,37,22,113,58,138,30,75,59
0,49,35,114,21,30,31,57,20,47,56
1,42,22,104,74,30,120,45,48,49,101
0,41,25,23,11,43,46,7,13,70,105
0,76,57,59,31,29,34,42,138,119,93
1,138,30,98,6,123,62,7,75,41,99
0,32,138,114,99,84,64,28,56,68,8
0,1,75,104,100,22,83,19,26,8,71
1,99,86,17,26,70,105,14,91,39,30
1,83,34,91,11,14,135,30,74,6,123
0,21,26,34,60,84,97,33,92,87,70
1,15,6,20,41,119,46,97,101,67,108
0,11,9,70,84,36,64,123,29,8,88
0,35,63,114,56,5,64,2,6,11,84
0,86,50,88,97,11,26,27,71,138,74
1,44,111,27,69,22,121,87,2,6,32
1,44,50,8,105,80,9,67,19,123,98
0,46,32,50,6,16,29,26,74,41,75
0,96,8,76,83,86,26,75,41,14,11
1,20,138,96,74,21,135,84,35,128,123
0,36,119,44,87,7,136,75,2,114,39
1,30,20,69,36,35,72,129,11,102,67
1,64,17,45,104,6,26,75,135,89,23
1,17,129,114,26,86,99,93,40,137,75
0,49,83,31,6,67,46,104,64,62,90
0,101,105,129,106,8,109,104,121,22,100
0,14,56,99,73,119,75,7,67,49,31
0,26,85,35,44,9,25,6,99,17,111
1,22,67,75,35,47,137,27,44,73,82
0,91,99,138,53,111,81,9,82,37,67
1,101,87,28,70,83,9,2,19,128,93
1,83,39,1,34,14,74,86,49,9,6
1,83,114,16,22,30,101,123,21,59,44
1,63,73,29,35,40,8,37,5,39,93
1,56,4,138,36,96,18,19,81,72,91
1,14,45,1,84,138,71,114,76,75,93
0,112,102,1,135,30,33,57,14,54,75
1,31,11,49,128,137,5,34,129,8,26
0,23,6,34,64,120,11,27,102,2,35
1,21,7,23,87,44,86,36,6,26,81
0,22,59,3,32,60,7,62,11,15,1
1,59,22,104,83,70,67,35,99,5,47
0,87,89,136,71,36,137,19,8,75,26
1,1,106,64,75,110,13,104,105,35,62
0,27,39,97,21,93,51,74,66,82,14
0,86,112,36,93,106,7,6,21,9,25
1,34,30,5,91,70,96,105,86,23,52
0,35,17,72,26,59,56,76,21,57,34
0,66,14,54,102,84,16,37,35,27,36
0,120,30,2,5,11,86,93,64,51,39
0,113,121,86,6,28,26,44,2,105,17
1,101,95,104,17,1,138,41,126,99,86
1,22,72,114,5,60,86,8,58,138,19
0,30,6,37,84,12,34,101,41,10,14
0,75,35,11,16,128,70,2,14,18,37
1,93,26,114,104,64,1,138,84,76,14
0,7,1,31,120,16,85,11,67,87,30
1,68,11,99,53,93,25,22,105,35,14
1,30,85,23,95,75,112,40,106,96,70
1,70,54,85,47,32,41,97,110,114,100
1,84,27,32,99,48,44,123,74,67,26
0,30,54,17,22,71,1,33,43,64,96
0,35,108,11,123,14,31,5,1,104,25
0,46,126,11,83,96,23,56,5,76,35
1,36,30,105,85,41,74,94,20,135,86
1,8,10,32,96,2,68,20,58,5,4
0,73,51,136,49,71,26,33,6,74,103
0,44,35,76,86,32,75,85,49,7,70
1,1,18,9,47,75,56,32,13,97,71
0,8,56,53,47,62,10,96,64,113,72
1,106,45,90,11,83,100,137,93,36,30
1,10,47,41,100,31,44,64,39,63,101
0,70,123,65,27,36,1,128,88,29,14
0,12,14,15,129,106,104,23,35,99,4
1,94,30,36,75,119,28,87,56,6,110
0,91,100,90,12,2,105,18,21,50,76
0,83,21,44,74,69,113,87,129,70,102
1,56,135,63,53,94,91,11,6,4,50
0,9,35,97,41,87,100,36,37,74,57
1,7,120,6,37,84,14,26,138,62,16
0,104,88,54,68,30,94,50,99,75,14
1,101,21,75,6,54,11,30,70,35,26
1,105,44,64,42,113,74,26,8,53,104
0,60,6,47,14,126,17,75,2,138,87
0,57,106,74,33,58,48,123,128,104,119
0,37,11,16,42,83,71,6,75,74,111
0,26,82,104,9,23,14,29,22,67,112
1,104,74,67,91,86,30,60,9,82,8
1,61,47,100,92,81,72,75,8,103,126
1,56,27,31,6,14,9,26,58,99,54
0,32,55,86,126,28,104,119,34,103,53
0,1,102,47,7,85,14,21,105,93,83
1,123,110,1,19,14,85,7,74,26,6
0,6,21,95,79,29,56,11,64,100,83
1,105,36,74,104,32,26,7,44,14,13
0,76,5,21,1,85,36,2,70,50,128
0,94,11,8,2,71,102,22,14,67,38
1,17,19,75,5,8,46,69,12,62,14
1,59,44,23,64,107,54,128,91,35,111
0,44,114,86,47,7,14,90,97,138,75
1,104,35,22,91,13,21,1,26,53,32
1,7,37,1,16,74,12,2,30,25,72
0,19,8,14,28,119,81,83,70,37,56
1,41,9,87,75,101,2,8,4,64,123
0,47,37,75,59,35,63,108,98,26,2
0,84,21,1,129,123,54,91,23,26,36
1,100,102,64,38,106,105,5,86,8,135
0,123,11,12,99,31,30,2,8,39,9
0,97,11,3,105,76,109,5,106,75,14
0,93,27,50,88,54,97,75,40,16,99
1,53,102,34,86,44,29,114,1,76,123
0,60,75,63,47,51,10,15,21,87,25
0,58,71,41,106,88,102,36,30,72,7
1,123,14,112,17,35,85,19,8,87,21
1,25,8,55,100,88,71,111,93,120,76
1,17,70,87,63,7,20,5,67,85,100
1,85,1,77,49,51,75,71,58,19,6
1,138,25,113,71,69,52,105,57,49,38
1,85,10,60,101,34,64,99,17,8,30
1,75,74,26,42,35,111,31,21,32,2
1,16,37,44,74,71,1,23,123,34,64
0,73,95,2,113,58,114,49,106,110,84
1,35,83,86,90,49,18,9,30,11,31
1,114,43,28,30,70,111,106,23,2,97
1,6,75,83,55,19,104,123,1,37,120
1,91,99,35,30,11,39,102,17,59,96
0,93,138,51,27,52,88,74,12,128,26
1,114,32,90,6,13,30,111,8,11,63
0,38,34,20,1,75,41,43,2,101,50
1,2,19,44,20,30,111,54,22,45,29
1,98,50,123,11,22,16,83,17,93,9
0,8,93,129,87,51,2,35,81,64,91
1,64,56,104,1,96,72,97,35,16,12
0,26,100,19,121,8,86,106,97,13,93
1,35,138,87,40,59,7,36,75,56,32
0,93,64,59,87,38,32,14,60,31,76
0,41,120,114,119,27,68,8,100,110,74
0,44,100,34,32,14,84,41,35,92,87
0,62,69,110,9,56,34,60,71,33,4
0,22,114,136,97,83,102,31,8,9,11
1,11,6,2,57,75,62,113,44,42,100
0,32,126,8,86,64,62,120,7,74,104
1,14,93,101,20,12,35,49,64,48,74
1,1,101,136,104,84,45,86,7,35,64
1,9,45,22,1,104,103,136,53,121,14
1,22,137,102,120,63,123,138,53,20,42
1,135,75,26,70,86,60,74,87,44,49
0,65,83,70,71,59,74,69,87,105,6
1,123,46,26,97,42,41,31,11,68,16
1,17,93,36,23,88,35,4,105,72,101
0,84,7,47,29,1,28,13,114,44,63
0,4,100,19,14,86,42,20,44,21,105
0,35,123,62,19,90,1,56,50,97,9
1,11,44,121,53,2,68,100,113,8,114
0,38,84,11,15,35,59,37,56,74,25
0,100,62,14,2,98,81,19,44,101,119
0,62,43,8,99,35,26,76,54,27,44
1,74,71,63,87,4,123,89,101,120,16
1,135,34,128,6,30,26,120,17,56,107
0,35,71,22,86,10,67,64,30,28,75
1,26,28,13,41,14,19,62,6,87,49
0,36,44,111,120,101,43,93,112,123,83
0,29,72,138,40,33,86,47,19,42,10
1,64,70,2,86,35,74,85,75,1,104
0,86,74,23,94,15,40,14,97,9,12
1,112,43,129,8,9,75,27,106,90,2
1,136,75,6,36,107,128,86,20,96,53
1,72,104,10,30,75,36,101,19,67,51
0,119,41,104,22,97,34,26,35,99,9
0,3,43,18,76,96,36,99,84,75,15
1,76,6,32,63,69,64,95,86,104,57
1,22,30,56,137,104,70,97,74,64,123
0,105,17,2,93,3,35,71,54,4,20
0,138,74,104,27,42,35,40,85,86,114
0,53,74,71,86,101,67,2,35,39,111
1,6,56,30,102,75,93,50,35,62,14
1,28,8,76,50,101,44,105,67,14,88
1,14,15,17,50,56,70,86,137,11,27
1,69,88,75,120,1,27,19,123,70,16
1,26,44,98,19,128,111,138,135,11,9
0,102,85,52,36,5,7,138,71,54,6
0,14,114,119,108,35,51,81,71,27,138
0,9,26,86,11,129,105,85,78,138,126
0,85,40,6,87,35,27,51,74,111,56
1,26,25,52,51,109,27,11,93,19,16
0,34,64,12,129,100,90,7,14,96,50
0,13,97,68,27,44,54,84,12,26,126
0,82,84,13,8,138,69,75,30,89,11
0,103,106,108,94,86,137,104,51,41,22
0,86,32,34,10,26,21,106,58,76,1
1,75,10,86,1,104,97,9,106,31,4
1,26,16,22,71,56,85,101,93,53,83
0,86,89,75,26,120,76,12,74,96,138
0,35,138,87,100,129,6,72,29,74,57
0,1,30,11,37,28,19,68,76,7,23
0,106,60,123,35,9,104,38,85,114,89
0,97,36,123,11,26,137,105,8,111,59
0,94,42,22,21,29,8,84,14,76,41
0,85,63,35,44,55,50,91,6,138,30
0,72,6,22,123,108,41,25,14,128,68
0,23,50,71,121,10,74,6,85,138,5
1,129,104,1,64,75,40,102,110,83,6
1,97,73,16,58,93,106,53,29,21,49
1,26,33,14,4,102,64,8,63,57,113
1,104,1,70,26,21,32,30,83,67,11
0,121,7,54,58,114,1,99,128,72,17
1,64,46,83,71,42,36,87,25,109,138
0,59,102,138,42,9,22,58,6,14,7
1,17,40,64,67,69,20,16,66,23,11
1,47,84,86,93,20,99,27,44,76,90
0,2,1,136,91,76,26,44,71,82,49
0,42,110,80,52,98,1,53,56,14,119
1,104,62,76,138,49,7,35,1,71,87
1,109,36,9,74,26,64,41,101,102,86
1,19,111,114,60,40,51,26,22,8,29
0,73,93,26,39,13,62,86,56,40,128
1,114,67,53,14,123,4,98,30,91,27
1,101,50,54,13,71,72,87,34,9,2
0,121,101,104,76,87,62,71,35,8,68
0,19,4,87,69,70,10,104,34,22,30
0,2,138,100,37,67,8,99,40,112,25
0,86,11,71,97,30,84,62,22,112,5
1,136,50,87,106,44,22,84,119,36,1
1,14,35,27,6,26,100,138,83,53,11
0,68,38,76,6,53,74,9,54,75,71
0,105,14,64,58,94,2,79,8,128,106
0,60,120,8,57,66,31,46,91,52,137
0,104,106,94,123,8,69,5,1,105,13
1,85,35,10,6,14,101,64,28,4,74
0,53,86,91,6,97,34,7,9,28,26
1,60,20,6,47,123,99,5,85,22,93
0,40,72,138,104,52,69,107,70,86,10
1,14,62,35,96,42,28,40,70,26,86
1,47,44,33,5,93,85,76,21,26,63
0,19,7,72,62,6,101,64,13,12,49
1,30,14,31,102,59,54,86,75,76,98
1,11,121,100,126,42,88,31,83,95,120
1,74,59,93,96,7,50,54,71,101,65
1,22,44,29,26,27,2,93,34,14,62
1,93,36,50,90,16,71,26,14,44,35
0,99,30,35,71,18,31,87,98,104,44
0,105,37,72,44,76,119,35,14,11,69
0,42,19,72,62,1,82,75,55,101,8
0,120,114,41,100,42,104,72,26,108,8
0,83,77,126,99,4,85,6,32,2,27
0,106,62,2,121,84,129,113,5,1,100
1,6,44,36,51,14,84,60,17,8,27
1,1,85,105,110,74,14,44,26,35,2
1,81,26,119,21,64,114,8,88,105,58
1,61,123,9,41,5,113,56,59,45,93
1,6,29,68,35,119,36,62,14,40,41
1,119,51,62,8,75,67,47,7,26,17
1,123,76,12,40,102,70,62,13,68,96
0,106,49,41,62,58,1,14,84,105,114
0,86,44,120,32,22,14,93,5,69,49
1,56,70,69,86,31,35,2,64,57,1
1,120,136,3,75,14,76,93,135,30,87
1,86,8,30,38,11,69,54,71,14,44
0,138,35,100,85,84,97,39,18,75,76
1,114,72,50,14,67,63,59,111,19,54
0,69,87,8,30,14,114,76,138,23,62
1,50,44,126,55,129,96,28,64,34,70
0,106,83,6,86,49,14,64,36,17,32
1,27,93,74,36,14,51,80,104,84,44
1,70,37,47,26,138,85,114,135,1,23
1,94,138,126,5,129,70,37,128,106,8
0,46,30,18,35,33,5,42,75,84,2
0,12,59,9,137,85,128,50,88,76,113
1,21,27,52,123,138,54,39,9,50,48
0,84,35,44,96,106,30,69,14,76,41
1,35,94,42,14,44,123,48,13,22,75
0,30,14,76,89,129,18,16,58,106,101
0,62,101,5,114,7,27,4,19,34,30
0,36,1,105,41,53,77,84,56,95,119
1,74,84,8,49,77,11,30,21,135,83
0,87,84,23,10,52,89,75,65,27,36
1,44,105,22,42,86,46,9,26,94,23
1,7,1,36,85,110,83,74,86,53,2
0,56,29,104,83,26,76,14,40,8,105
1,74,50,135,93,31,99,105,34,5,129
1,86,106,114,97,36,70,85,11,87,137
0,88,51,8,87,59,2,106,72,76,71
0,74,28,9,66,94,30,1,7,45,137
1,75,64,22,102,106,90,11,114,9,40
0,22,6,41,129,83,2,97,4,37,80
0,56,11,30,29,86,26,6,74,2,123
1,54,87,96,75,64,99,101,105,11,1
1,44,27,36,105,9,91,108,119,67,22
0,40,36,29,37,6,104,44,26,111,108
0,98,7,26,93,101,30,32,19,72,8
0,71,62,113,112,35,1,32,59,129,30
0,75,97,94,99,35,22,76,21,8,64
1,54,25,14,75,86,36,26,93,49,97
0,69,80,13,88,138,37,39,67,19,104
0,76,54,104,128,100,71,137,138,96,87
1,72,26,69,62,17,76,20,14,58,35
1,138,76,8,31,14,35,50,30,108,114
0,105,9,14,96,113,69,30,56,84,21
0,101,99,93,7,85,86,97,91,138,76
1,105,30,74,41,2,67,28,62,86,23
0,2,30,112,1,22,74,44,96,40,135
1,23,35,28,93,88,33,31,99,104,44
1,97,119,54,10,30,16,11,101,67,84
1,74,94,41,13,27,28,19,22,54,30
0,85,59,70,123,11,22,62,104,113,74
0,109,84,33,13,71,26,39,14,20,4
1,56,8,69,121,71,112,129,19,93,91
0,36,9,21,85,72,1,114,93,76,105
1,59,68,84,75,41,61,11,105,44,14
1,6,49,135,30,84,93,35,32,9,21
0,59,53,71,97,44,99,1,85,76,30
1,56,5,97,4,6,9,90,104,50,41
0,40,83,64,93,46,75,9,5,67,74
1,35,17,70,48,26,93,8,86,111,97
1,102,35,34,42,75,101,44,105,98,36
1,56,27,50,104,14,26,126,8,15,128
0,74,101,109,56,28,35,84,106,69,138
0,30,135,56,72,41,86,11,5,62,32
1,69,72,75,34,89,91,61,70,123,76
0,22,135,40,87,32,38,1,45,26,17
0,45,135,87,89,17,70,58,61,9,5
0,30,75,138,62,42,54,110,99,76,20
0,53,70,9,44,21,2,84,67,75,13
0,6,55,27,33,14,104,26,11,19,1
0,1,14,74,9,49,106,67,123,84,17
1,97,53,138,71,84,70,46,49,27,86
0,9,30,8,22,36,59,121,70,104,64
0,120,31,42,86,104,40,22,30,8,108
0,6,50,35,71,30,42,93,51,87,74
1,86,121,71,42,6,67,96,126,83,26
1,25,58,71,35,50,14,22,104,27,30
1,99,44,62,17,86,90,70,135,123,56
1,100,105,1,126,75,57,30,70,72,93
1,9,55,56,101,119,82,16,35,94,31
0,2,72,35,86,114,44,74,108,30,22
0,86,14,6,96,56,70,2,11,83,91
0,45,51,14,100,95,11,121,93,21,71
1,53,39,100,30,128,101,35,73,34,86
1,87,44,63,138,32,25,35,28,7,84
0,119,114,86,35,138,105,1,14,16,106
0,102,62,135,93,120,72,85,1,35,71
1,31,93,84,22,102,100,75,40,6,96
0,22,74,104,29,36,41,75,95,138,64
0,22,28,41,74,14,11,5,57,56,42
0,51,6,64,27,35,33,53,26,2,82
1,21,75,109,97,42,11,9,128,1,26
0,59,11,14,72,83,67,52,75,5,128
0,14,5,21,40,8,72,28,26,18,67
0,14,26,54,91,22,42,76,95,138,105
0,21,19,44,138,108,6,106,47,27,86
1,9,44,99,101,30,7,87,63,104,52
1,95,75,104,87,101,97,54,62,121,26
1,10,27,87,61,14,40,123,70,28,108
1,27,53,93,35,54,58,4,48,30,96
0,53,102,28,123,47,99,26,56,48,104
1,31,85,5,113,93,108,86,9,6,26
1,54,74,75,68,47,87,63,69,11,32
0,19,62,14,1,71,58,106,41,76,27
1,45,70,20,128,104,93,74,103,111,51
1,97,6,101,136,77,2,32,50,11,70
1,60,64,84,1,69,8,121,18,11,112
0,2,137,25,75,37,87,126,72,68,93
0,99,19,95,109,68,114,103,28,14,47
1,75,10,128,63,87,93,83,76,9,102
1,75,85,48,13,129,18,47,36,123,87
0,36,30,41,3,104,63,85,44,83,35
0,84,35,36,6,30,74,67,72,49,58
1,5,98,112,42,89,28,12,71,21,87
1,28,36,93,27,64,37,106,49,67,97
0,101,95,5,80,62,14,1,11,31,69
1,62,99,74,11,107,69,30,21,48,41
1,7,106,10,87,2,14,8,45,123,128
0,13,63,5,135,9,123,75,27,6,14
1,81,8,57,49,111,34,113,9,53,73
0,1,97,14,50,13,84,63,7,104,110
1,90,99,26,6,4,34,120,25,69,93
1,75,84,104,123,94,86,2,30,54,22
1,13,137,123,42,71,11,62,21,5,41
1,35,91,30,1,5,120,75,7,32,19
1,106,48,87,62,42,37,93,119,14,135
1,88,112,30,36,8,113,97,87,138,71
1,11,84,32,96,121,47,20,22,6,106
0,74,93,128,53,5,47,34,1,86,30
