radiant_win,rhero1,rhero2,rhero3,rhero4,rhero5,dhero1,dhero2,dhero3,dhero4,dhero5
0,1,33,43,2,90,36,89,104,32,94
1,84,21,94,69,86,85,11,57,93,35
1,40,104,21,47,32,60,89,15,35,27
1,7,34,27,23,104,42,5,21,46,100
1,57,74,21,33,49,55,104,14,93,101
0,74,87,85,7,44,57,104,28,50,21
0,56,104,2,97,36,86,63,48,21,16
0,39,47,50,74,16,8,62,21,107,11
0,107,47,25,1,74,49,39,22,67,64
1,27,4,7,14,42,64,43,104,54,87
0,57,7,69,11,94,36,85,64,48,30
1,25,44,30,101,104,33,74,27,86,7
0,68,14,28,32,75,48,36,63,90,62
0,35,11,99,107,7,22,71,21,86,93
1,57,47,11,14,31,44,93,8,70,84
0,39,13,84,100,73,28,40,42,75,21
1,85,48,74,44,61,1,21,46,12,100
1,39,68,5,20,78,86,28,50,11,8
0,14,84,23,20,12,21,8,30,28,57
0,68,4,23,29,21,67,86,25,104,99
1,104,62,100,96,71,87,28,105,60,44
1,40,36,2,11,20,86,94,100,13,99
1,109,29,106,8,68,33,94,82,7,93
0,21,55,41,104,31,28,100,75,72,37
1,21,67,30,51,9,87,1,28,15,65
1,11,104,20,85,1,23,21,74,33,99
1,7,41,14,30,4,44,25,16,21,71
1,28,68,21,9,56,106,85,19,62,99
1,17,26,62,21,73,104,72,79,30,11
1,104,21,20,106,100,68,39,35,26,11
1,104,21,11,87,54,7,53,73,74,36
1,18,74,102,67,50,72,87,92,7,54
0,64,100,11,33,97,16,93,7,47,85
1,97,92,5,110,8,11,60,93,42,101
1,44,87,42,105,99,68,39,8,20,2
0,44,22,88,107,84,21,42,7,11,112
0,93,85,112,62,11,7,19,42,28,87
0,60,112,41,100,9,86,42,50,6,47
0,53,59,72,36,105,37,14,103,99,1
1,85,69,67,11,31,39,9,56,25,107
1,6,74,112,71,21,87,2,3,19,1
1,93,2,25,68,11,106,5,102,32,36
1,96,93,75,70,11,90,1,23,105,22
0,5,106,32,23,38,4,66,100,17,28
1,21,11,48,28,68,30,69,104,14,74
1,32,94,22,68,28,81,50,61,46,99
0,107,46,29,30,10,39,11,62,101,69
1,25,104,5,102,60,39,72,1,112,85
0,98,74,68,93,83,21,71,4,62,104
0,43,35,16,57,104,32,21,71,11,2
1,41,88,5,17,57,78,71,44,36,21
0,42,39,55,50,26,28,100,52,101,21
1,28,106,55,37,57,21,2,67,7,10
0,44,107,74,14,88,33,11,80,67,85
1,22,4,93,26,21,112,97,67,66,39
1,42,91,73,4,55,93,82,84,112,13
0,72,56,53,28,11,74,62,112,100,67
1,21,14,16,44,63,35,29,40,74,2
1,100,34,106,28,26,67,11,21,57,16
0,74,104,96,40,56,11,69,7,110,55
1,7,56,43,9,72,25,69,85,42,6
1,104,51,50,32,44,74,56,60,8,14
1,75,67,74,32,69,36,28,84,4,41
0,112,21,73,19,86,10,84,93,69,74
1,48,14,62,68,51,9,93,44,5,22
0,8,25,86,14,61,52,27,44,36,87
1,8,107,73,22,62,50,39,6,32,7
1,11,61,7,59,36,67,30,39,25,112
0,1,71,36,9,2,45,30,35,85,69
0,25,97,68,93,11,1,21,69,31,30
1,9,25,19,99,91,14,44,35,62,21
0,73,87,28,44,39,21,93,68,51,74
1,75,102,11,35,50,72,2,34,89,8
1,78,18,26,34,46,25,86,73,69,98
1,106,68,41,86,97,79,87,44,21,74
0,14,9,104,41,29,37,19,70,26,21
1,6,14,106,85,93,12,32,89,69,35
0,34,85,67,74,25,39,16,15,9,57
1,14,31,57,28,95,25,22,8,33,67
0,86,21,74,107,63,100,75,19,22,14
0,74,71,62,1,30,28,46,39,25,8
0,74,71,104,79,93,34,73,57,109,69
1,112,86,39,72,2,104,109,61,0,17
0,99,17,100,11,9,112,46,69,28,62
1,22,17,30,41,5,1,51,97,85,31
0,8,21,44,26,93,72,106,60,5,36
0,16,11,57,29,87,39,28,50,71,69
0,9,39,50,21,81,74,27,100,72,13
1,44,93,28,53,50,104,74,32,25,41
1,106,11,55,30,62,69,46,67,75,100
1,21,75,90,19,44,50,39,93,79,32
0,69,21,20,1,62,36,12,42,75,25
1,86,1,61,97,7,21,55,30,72,50
1,67,106,100,51,30,72,3,50,73,31
0,88,67,102,11,26,73,18,40,69,103
0,21,11,30,6,112,72,15,57,39,62
1,57,104,79,78,70,11,30,44,16,40
0,74,50,42,5,39,75,100,60,25,37
0,73,109,35,51,30,1,18,5,106,67
0,99,11,107,50,94,84,112,44,40,58
0,11,51,9,64,22,55,14,93,68,33
0,105,74,1,75,53,100,9,101,4,41
0,74,86,80,51,12,7,4,100,72,11
0,23,39,67,5,62,29,21,92,56,90
1,5,19,15,85,8,73,88,20,93,14
0,98,86,34,100,95,11,45,72,85,21
0,28,106,21,47,14,49,74,87,9,70
1,110,88,50,104,12,42,59,74,31,26
0,22,87,104,47,112,66,12,7,5,39
1,21,37,22,102,74,48,5,41,14,77
1,5,50,1,51,21,11,44,4,83,74
1,8,85,11,51,64,21,68,86,42,112
1,106,71,26,100,110,7,62,55,36,21
0,110,103,50,93,104,25,91,74,70,46
1,28,74,23,9,106,62,21,55,30,93
1,93,98,3,1,46,70,86,54,62,74
1,75,93,34,9,36,51,92,39,11,31
0,93,88,11,39,100,8,25,75,104,96
1,112,106,93,68,74,37,1,80,21,7
0,102,93,46,104,101,7,69,65,70,3
1,11,7,20,26,23,65,44,31,21,42
1,3,83,109,36,52,14,8,62,69,50
1,50,44,52,72,20,106,3,93,28,89
1,21,112,15,41,51,72,1,25,68,7
1,36,15,18,21,37,11,86,29,3,8
0,14,37,104,81,2,11,87,8,69,27
0,15,35,7,62,28,38,8,14,89,27
1,1,39,50,21,86,64,75,8,85,20
0,109,7,21,62,42,26,46,74,28,32
0,57,72,11,64,19,107,82,12,69,21
0,69,107,106,73,112,98,19,91,84,70
1,55,106,57,29,74,101,41,11,110,68
1,44,57,55,26,69,86,1,5,51,21
0,18,75,7,39,55,112,28,52,62,69
1,69,89,21,44,104,2,1,39,16,7
1,71,35,16,22,74,2,1,76,84,21
0,10,12,104,14,23,71,21,79,106,35
1,25,2,1,57,51,46,48,47,74,26
1,68,21,39,85,11,19,87,59,112,9
1,110,86,8,104,40,75,62,106,51,44
1,11,64,72,36,28,9,25,15,94,60
1,100,71,86,39,8,9,51,87,21,3
0,55,25,26,5,12,39,21,86,87,59
0,102,73,86,44,63,41,57,69,68,11
1,55,73,5,70,37,86,32,21,93,40
0,63,11,30,2,69,21,42,40,85,59
1,42,64,92,20,28,9,100,87,44,11
0,39,64,107,62,93,32,87,14,69,102
0,93,71,21,19,62,47,42,85,39,11
0,22,35,83,44,21,73,27,42,67,53
0,100,112,67,11,28,71,21,7,72,107
1,28,7,46,12,40,23,83,104,22,11
0,15,101,100,11,71,85,73,112,27,82
0,62,10,43,76,42,35,15,57,86,6
1,21,44,5,85,36,13,112,94,50,49
0,35,69,68,70,60,73,30,36,21,93
1,39,57,38,26,67,60,16,75,74,28
1,18,16,25,57,98,55,67,7,112,106
0,42,11,73,40,30,106,52,69,19,41
1,57,21,36,67,44,23,46,5,109,54
1,106,53,14,32,45,18,1,101,5,59
0,21,25,79,8,69,30,38,70,11,37
0,73,100,104,90,30,32,84,34,42,39
1,40,6,86,11,71,67,21,87,25,97
1,42,11,86,57,104,74,55,87,93,64
1,54,32,71,112,35,97,14,5,91,28
1,7,5,11,8,12,67,99,105,18,45
1,9,46,88,42,86,1,36,64,47,71
0,30,21,11,69,1,8,85,45,46,102
1,39,67,68,49,30,74,88,12,95,20
0,68,93,21,39,26,77,110,90,36,73
1,4,93,30,75,9,7,112,1,46,98
0,46,67,86,73,10,33,8,65,84,14
1,74,71,21,42,68,44,62,60,32,73
0,104,8,14,39,85,21,77,62,51,86
1,19,98,37,87,11,33,100,21,91,44
0,74,101,89,4,55,49,69,58,1,84
0,99,110,12,84,102,5,74,32,8,44
1,77,9,28,27,32,12,53,39,7,17
0,39,64,2,105,1,106,27,71,69,34
0,69,57,11,112,44,8,9,18,21,48
1,11,67,37,32,85,53,112,73,74,75
1,71,25,55,112,1,74,85,75,100,87
0,104,1,55,26,30,51,74,56,112,62
1,71,42,46,84,50,106,62,21,40,39
1,31,11,5,74,59,55,25,106,70,87
0,104,88,11,51,25,74,31,85,72,19
1,12,100,64,11,7,47,62,93,21,87
1,22,5,7,93,67,112,80,42,51,106
1,4,86,74,11,7,30,15,93,69,55
0,110,48,97,25,112,68,28,39,47,100
0,73,99,9,67,31,11,5,74,53,72
0,75,51,27,44,16,67,96,46,14,31
1,36,55,28,11,7,13,29,30,72,85
1,14,26,35,67,73,104,25,49,50,74
0,20,17,30,100,73,112,21,8,22,85
1,35,31,73,87,21,86,104,100,44,39
0,14,11,37,1,69,74,40,104,6,9
0,7,11,21,48,75,8,19,69,101,36
1,72,50,106,75,96,12,25,16,74,85
1,51,73,7,86,74,50,68,8,69,39
1,73,7,93,9,68,67,10,30,71,107
0,8,57,81,74,14,75,41,15,67,50
0,41,43,21,93,3,104,67,9,15,5
1,35,14,53,93,31,34,101,42,62,55
0,75,62,11,71,86,59,26,7,74,96
0,97,30,110,1,112,62,8,74,21,104
0,12,42,33,46,67,74,75,16,9,1
1,59,103,100,112,39,56,84,21,74,19
1,62,106,51,71,74,93,34,91,50,46
1,50,37,73,68,60,4,57,36,25,93
1,28,100,11,37,8,99,7,67,87,59
0,2,93,21,30,39,32,11,53,91,19
1,83,103,88,104,94,35,13,62,74,79
0,30,21,104,102,8,28,31,18,100,1
1,104,101,25,44,30,93,7,28,68,94
0,100,76,16,21,67,9,11,104,29,30
0,46,28,81,7,112,86,50,69,41,104
1,71,70,11,42,84,97,44,22,69,57
0,86,44,102,11,19,100,82,33,73,21
1,37,19,41,14,21,56,69,44,7,74
1,112,55,102,72,74,100,93,49,4,40
1,26,69,11,50,73,7,6,57,60,68
1,79,27,31,8,84,44,9,59,97,47
1,81,11,28,50,31,21,88,112,82,9
0,39,75,104,100,51,55,31,1,11,62
1,74,104,69,67,75,9,102,11,7,112
1,85,84,21,104,75,99,73,34,53,7
0,11,7,20,107,67,101,74,71,5,44
0,73,8,14,13,5,44,68,30,21,110
1,21,42,63,1,100,46,18,20,2,50
1,36,70,11,28,25,93,51,47,57,2
0,6,30,39,22,92,83,106,7,21,11
1,70,73,8,69,88,1,3,74,104,35
1,97,72,75,71,50,88,98,93,2,36
1,68,8,11,26,100,69,39,27,112,72
1,36,7,1,21,30,54,5,39,23,45
1,59,50,104,7,39,106,51,3,34,86
0,8,18,86,39,7,50,28,30,59,81
0,46,73,51,50,8,14,34,42,93,67
1,104,11,96,100,72,16,64,110,41,23
0,69,39,33,85,94,36,26,75,1,11
0,94,22,35,104,51,14,39,67,50,21
1,22,54,71,95,26,3,93,21,85,69
0,11,84,69,44,74,39,35,57,42,64
1,36,48,112,42,11,39,88,104,53,71
0,11,28,30,112,73,7,46,31,69,8
0,25,6,54,109,7,93,33,11,8,106
1,22,48,31,73,20,107,46,86,87,8
1,64,72,102,53,22,34,95,71,48,30
1,79,7,9,61,11,75,26,57,71,72
0,62,31,93,11,63,2,25,87,26,15
1,57,27,69,75,43,16,1,86,34,72
1,5,11,9,35,28,50,100,39,33,93
0,30,75,81,74,73,56,100,49,7,67
1,42,73,21,62,112,47,85,1,11,68
0,11,3,55,73,9,106,93,21,79,101
1,110,63,41,11,9,38,21,5,48,104
1,36,28,11,35,39,5,19,21,71,93
0,42,7,68,14,11,19,5,71,28,32
1,26,86,28,46,39,32,31,74,97,75
1,109,71,47,86,26,79,28,21,74,50
0,59,39,97,14,112,21,54,86,100,74
1,104,34,8,22,90,96,62,39,109,30
1,46,8,7,110,83,14,57,21,104,44
1,64,75,96,11,1,36,7,47,55,39
1,66,48,21,84,73,46,9,28,25,20
1,75,36,7,107,106,1,20,21,82,14
1,86,20,85,47,1,31,7,41,35,42
1,104,26,7,9,1,70,8,5,39,27
1,21,6,14,100,50,57,17,90,105,8
0,21,52,100,11,112,8,74,86,63,50
1,50,13,62,97,94,16,21,40,1,86
0,70,11,8,19,36,90,47,21,42,55
1,112,5,11,71,42,74,7,98,1,21
1,21,104,57,25,32,74,39,28,15,62
0,1,34,55,75,53,67,69,60,51,37
1,42,21,86,14,85,46,33,13,67,26
1,102,23,100,94,73,22,87,84,69,1
1,51,14,109,9,34,23,90,74,32,52
0,22,4,1,17,86,28,73,26,62,93
0,21,58,5,42,32,62,26,46,12,69
1,6,99,64,57,85,9,71,27,14,94
0,67,7,25,11,53,42,104,39,21,71
1,50,86,60,99,93,75,69,100,72,36
1,28,31,112,70,86,10,100,51,11,50
0,68,55,21,93,20,11,112,1,100,98
0,1,64,97,26,39,7,40,21,74,73
0,25,9,104,17,74,21,63,54,36,14
0,86,43,60,15,28,72,74,112,7,29
1,21,68,50,55,81,49,39,69,36,28
1,107,27,10,21,69,7,28,1,110,11
0,72,31,19,26,14,22,51,87,54,2
0,72,74,69,26,14,63,96,19,25,7
1,75,51,81,74,102,104,7,57,54,23
0,7,112,67,106,13,73,12,59,21,8
1,68,17,8,14,62,98,66,37,11,48
1,73,55,5,68,70,59,74,57,88,67
1,50,21,19,71,102,8,28,25,104,11
1,72,26,31,28,21,87,69,25,68,73
1,71,54,12,17,94,14,21,7,61,67
1,2,47,89,62,101,86,46,11,69,43
1,5,72,66,35,104,106,110,28,36,101
1,81,102,46,104,21,11,70,8,26,28
0,38,86,77,28,107,31,85,47,8,71
0,73,106,86,110,96,36,72,97,105,14
1,10,49,77,62,75,41,36,93,74,30
0,62,28,112,12,11,42,45,74,69,31
1,33,94,64,55,11,53,39,25,54,88
0,110,67,50,21,7,100,45,84,2,44
1,48,75,106,8,5,74,9,28,23,100
0,16,73,27,99,63,75,21,30,105,8
1,82,9,56,11,96,21,98,26,93,50
1,36,93,74,12,85,59,44,21,77,99
0,21,69,55,36,7,42,11,31,3,28
1,73,29,83,67,112,5,81,61,25,10
1,47,59,27,35,81,25,73,14,111,104
0,14,34,1,94,26,3,73,93,39,67
1,106,9,21,75,54,49,32,68,25,62
0,8,9,5,53,59,31,58,17,107,74
1,53,112,93,47,41,26,74,99,43,54
0,7,104,46,68,32,23,70,30,100,74
1,2,95,11,7,62,49,31,48,69,46
1,8,60,23,39,97,1,55,11,86,16
0,14,5,44,74,8,72,11,64,56,57
1,9,60,67,25,57,10,42,17,21,2
0,48,111,21,85,100,28,63,104,23,5
0,93,86,28,7,74,11,69,83,84,42
0,100,39,107,30,46,19,44,51,40,16
1,107,69,74,21,1,98,42,14,25,84
0,27,49,75,21,43,7,106,104,23,86
0,104,87,84,33,11,67,47,69,25,112
1,28,11,15,57,4,53,44,25,39,110
1,94,85,72,30,93,8,74,63,75,51
1,74,8,14,112,56,75,41,26,104,21
1,70,46,5,28,60,8,30,39,29,104
1,21,40,69,50,1,74,42,26,57,71
1,69,107,41,75,112,53,73,104,9,86
1,70,93,86,73,85,11,30,21,112,48
1,63,84,28,73,86,7,19,5,74,8
0,40,69,74,23,22,57,71,51,11,1
0,21,11,79,75,42,26,9,102,46,77
0,39,32,86,74,71,50,47,63,4,14
1,21,33,31,100,17,106,58,86,11,28
0,74,41,26,29,63,104,75,98,17,7
1,11,16,42,7,85,21,9,26,46,64
0,106,34,9,86,25,26,28,47,74,84
1,53,1,70,11,40,72,43,104,101,4
1,7,54,21,8,15,106,39,76,29,87
1,21,11,77,5,48,39,99,112,86,72
0,66,1,106,59,79,14,11,84,104,62
1,31,42,93,19,5,37,112,12,71,38
0,1,86,69,74,7,8,84,50,77,106
1,30,86,67,104,35,11,29,1,107,16
1,73,25,21,7,106,93,104,23,90,75
1,42,68,60,73,39,11,112,57,21,31
0,62,25,22,28,42,68,5,32,47,8
1,57,2,85,63,34,36,87,72,25,48
0,83,44,50,73,67,32,59,98,52,28
1,72,19,62,27,80,106,30,69,74,25
0,11,21,14,5,90,34,39,72,9,16
1,19,9,62,44,14,8,11,53,25,7
0,7,21,57,72,85,50,28,71,69,46
0,49,50,28,23,39,69,41,31,75,21
0,98,68,87,39,18,69,73,86,81,100
0,89,86,101,81,34,46,12,70,100,31
0,62,60,74,8,75,32,52,69,21,28
1,3,50,28,11,42,39,86,97,93,104
0,100,71,45,21,11,72,84,17,52,15
1,75,46,104,69,10,32,74,26,67,14
1,53,9,1,51,5,67,23,74,21,62
1,69,42,9,46,102,104,74,39,30,94
1,67,11,75,21,102,74,42,25,69,36
1,74,57,26,110,19,39,25,70,112,71
0,76,1,4,21,68,81,62,101,43,107
1,51,104,26,11,75,73,59,39,55,86
1,14,25,46,77,70,20,102,89,9,74
0,49,52,32,26,44,103,47,106,86,11
1,25,36,86,72,29,41,16,106,46,27
1,107,1,11,88,31,106,21,7,74,50
1,90,49,5,60,101,3,104,30,67,95
0,21,8,17,12,29,52,102,28,69,74
0,60,18,75,50,1,74,7,72,41,104
0,28,83,14,21,85,107,93,77,39,68
1,25,74,86,85,28,112,97,100,15,72
0,84,11,7,2,46,82,75,16,102,110
0,44,76,30,55,70,75,21,109,7,34
1,110,7,82,56,28,67,51,75,33,21
0,73,62,38,44,68,86,39,75,7,41
1,71,50,98,58,28,6,84,11,47,20
0,6,25,74,29,4,10,44,67,71,95
0,75,14,37,35,106,93,91,19,11,6
0,79,60,12,47,2,36,14,57,74,5
1,51,74,8,73,86,21,64,68,17,44
1,87,22,40,65,18,85,107,35,102,74
1,5,39,104,28,74,53,106,26,50,97
0,60,100,42,30,21,36,110,22,104,97
0,87,83,17,51,15,4,67,50,74,100
1,74,8,64,73,7,41,31,52,11,51
0,92,1,50,74,9,6,75,46,21,84
0,29,38,19,75,67,11,8,90,39,30
0,79,2,11,95,71,53,50,97,16,44
1,9,104,21,28,42,92,7,100,93,106
1,14,21,46,107,94,34,47,71,8,68
1,100,75,21,22,19,14,101,11,87,1
1,104,94,14,19,84,74,35,99,47,26
0,106,8,39,61,104,65,2,30,21,11
0,26,1,14,74,62,27,21,42,68,39
0,87,14,99,42,97,26,55,40,21,106
0,25,104,5,60,46,27,19,99,38,7
0,50,25,84,16,28,85,8,112,39,71
1,42,84,39,9,73,17,57,41,98,68
1,27,8,85,76,19,74,25,73,99,81
1,46,31,100,17,69,5,104,85,11,44
0,22,7,74,62,80,21,104,9,75,67
0,101,79,39,86,19,5,8,34,53,45
0,73,106,7,79,19,49,26,84,67,11
0,5,62,55,47,95,32,9,14,37,28
0,27,49,109,21,60,106,44,64,74,104
1,83,50,94,74,100,67,8,11,27,110
0,86,2,62,35,11,88,19,21,9,53
0,34,8,4,29,75,78,79,9,42,7
0,91,11,27,55,93,42,25,85,74,100
1,51,101,11,88,104,1,21,87,65,89
1,25,84,34,12,14,2,74,95,66,102
0,7,3,62,75,6,50,33,28,11,55
1,57,42,26,38,73,6,23,101,21,68
0,20,2,21,41,39,28,50,104,32,43
1,55,109,7,47,5,14,103,21,44,87
0,8,27,40,96,86,102,14,29,13,67
0,28,16,6,9,21,34,47,8,19,75
1,25,93,33,104,74,1,21,7,84,73
1,73,14,86,40,46,25,75,3,34,93
0,7,14,56,42,74,8,9,31,28,11
0,8,85,5,11,27,52,93,74,54,68
0,85,32,22,60,75,31,67,93,29,49
1,25,102,44,86,71,85,50,21,93,28
1,21,5,73,28,55,37,32,67,100,35
1,42,40,57,71,64,31,75,89,46,69
0,88,7,106,74,31,93,66,40,21,102
1,86,82,50,21,28,85,11,83,73,68
0,52,11,110,34,64,56,30,99,31,76
0,11,8,74,33,25,6,112,21,13,88
1,87,104,92,100,21,2,102,26,34,40
0,8,97,28,9,79,22,57,82,21,73
1,47,81,109,51,100,36,41,74,7,34
1,112,86,11,1,110,36,7,3,21,5
1,98,7,75,8,89,112,72,9,5,11
1,87,41,98,74,20,5,112,72,23,51
0,56,110,84,26,25,64,85,72,5,62
1,8,68,105,78,110,50,33,73,101,1
1,1,11,50,14,5,8,16,34,36,28
1,103,98,47,110,94,63,11,21,1,74
1,48,102,16,65,11,85,87,46,44,100
1,69,21,42,86,5,107,93,87,37,31
1,77,31,73,84,72,42,16,30,29,56
1,93,44,97,101,87,96,71,21,6,62
0,21,2,30,85,106,5,73,100,99,28
0,83,67,73,32,68,99,44,72,74,7
0,74,41,4,86,7,39,21,80,69,57
1,72,97,59,50,86,47,106,104,3,7
0,33,54,11,87,21,99,112,28,7,47
1,46,106,40,7,65,100,61,56,25,17
1,39,30,93,11,107,69,68,97,73,36
0,21,89,22,11,50,86,39,55,7,67
0,112,55,47,42,86,70,25,7,99,59
1,100,88,104,75,34,53,21,112,8,110
1,17,27,44,19,26,100,85,107,112,41
0,11,2,75,6,8,5,46,55,33,28
0,14,6,10,62,101,107,99,16,75,32
1,2,35,7,61,81,85,86,42,25,34
0,21,87,7,8,111,30,25,42,32,13
1,11,75,62,69,72,21,85,19,110,9
1,67,86,55,5,74,21,112,7,50,11
0,43,88,39,1,42,26,28,21,101,15
0,7,31,38,11,21,69,30,112,60,74
0,9,1,19,86,43,16,11,30,95,71
0,53,55,106,16,6,11,9,51,26,1
0,87,90,46,1,88,20,105,75,106,67
0,9,49,74,3,104,39,93,33,102,28
1,11,73,37,45,8,21,7,43,1,25
0,70,11,30,84,98,5,96,37,15,48
0,36,94,90,34,73,26,67,52,79,35
1,75,5,1,72,100,106,17,105,7,104
1,68,71,1,74,100,67,64,50,21,28
0,88,21,71,9,46,56,104,42,5,32
1,42,26,27,1,25,38,11,50,73,44
1,22,93,9,44,68,106,31,14,46,67
0,90,25,2,8,70,73,51,30,47,40
0,12,99,19,64,49,48,85,93,8,65
0,7,67,30,11,8,21,36,19,81,5
0,53,44,25,64,8,75,106,19,85,5
1,12,46,5,2,35,7,57,48,21,70
0,87,50,71,39,63,21,112,76,60,100
0,47,30,54,82,51,39,8,86,28,50
0,11,57,94,53,20,42,31,100,60,46
1,94,55,42,26,29,27,16,57,14,100
1,9,53,22,71,67,70,52,14,62,106
0,87,41,39,16,72,14,57,58,11,48
0,36,46,6,69,26,51,14,86,72,21
1,30,73,100,78,9,95,97,106,56,57
1,74,21,14,67,3,71,53,11,26,73
1,55,67,11,104,9,74,31,17,1,71
1,21,71,102,15,52,42,46,55,40,57
1,81,75,14,65,69,18,74,73,44,105
1,93,50,51,74,45,84,69,106,39,100
0,74,53,71,26,36,39,107,100,85,93
1,60,19,39,21,7,110,1,104,59,112
0,93,2,99,11,40,72,22,21,103,20
0,80,21,26,67,30,46,1,107,9,86
1,21,73,14,96,30,70,8,74,90,58
0,31,44,100,91,21,60,112,11,72,90
1,26,100,19,17,36,74,67,5,59,50
1,86,49,106,27,8,7,67,29,63,62
0,21,89,74,93,28,14,7,25,44,104
0,15,35,29,86,74,84,68,21,72,70
1,40,72,12,35,30,5,2,111,47,39
1,73,15,82,55,30,68,21,23,44,5
1,42,21,75,85,100,91,30,19,1,55
0,59,53,87,106,103,26,96,39,70,91
1,86,84,8,101,68,21,11,22,25,14
1,106,36,26,86,48,21,68,1,75,94
1,21,12,8,14,7,94,102,101,25,2
0,13,30,69,21,84,7,97,19,5,28
0,61,41,5,4,11,8,78,106,100,87
1,94,51,30,73,7,14,64,28,74,8
0,69,90,73,60,21,63,28,75,35,98
0,21,45,109,57,8,87,10,98,6,39
1,93,28,5,11,85,14,30,39,74,112
1,30,104,21,1,22,39,8,27,51,18
0,57,39,42,51,21,101,69,9,90,8
0,68,1,112,25,96,97,44,39,86,27
1,106,6,27,69,88,86,22,83,21,99
0,11,28,75,9,74,7,21,62,8,76
0,26,56,21,96,44,19,22,70,32,40
1,21,68,20,35,32,104,51,31,39,94
0,14,21,1,54,30,8,69,39,102,25
1,26,67,59,25,23,46,7,69,70,27
0,11,67,7,19,63,51,21,94,17,29
1,9,93,1,78,7,62,25,59,4,68
1,69,32,44,36,99,93,46,41,75,102
0,16,111,101,110,74,84,76,95,7,75
1,50,106,21,71,19,1,51,16,74,22
1,57,22,5,82,21,41,9,102,60,7
0,59,53,20,80,21,109,38,112,39,7
1,19,42,31,50,18,14,75,34,106,51
0,82,22,4,107,36,88,106,80,99,90
1,35,28,75,1,44,84,99,71,62,59
0,41,30,87,47,21,23,84,46,33,31
0,74,104,97,8,86,42,59,31,61,22
1,107,21,11,68,73,16,100,42,39,26
0,53,39,76,94,35,74,96,102,1,21
0,94,23,64,112,11,105,63,100,71,21
0,21,11,5,93,98,102,14,55,4,36
1,104,70,31,8,14,1,84,12,32,100
1,9,7,106,30,51,63,92,21,93,62
0,104,73,39,1,98,72,93,68,17,9
1,112,28,106,70,1,104,79,66,74,84
0,56,68,79,97,14,27,16,9,100,8
1,1,14,107,21,5,19,74,88,110,26
1,69,72,11,7,2,109,84,50,85,23
1,67,46,25,34,57,30,51,74,31,44
0,11,50,55,93,4,1,68,74,2,38
1,3,81,9,2,58,49,1,53,85,5
0,22,8,18,25,84,53,9,72,1,67
0,18,11,7,75,40,57,6,17,105,44
1,41,74,36,112,9,75,54,39,14,86
1,30,39,11,71,42,1,25,21,31,69
0,79,85,74,95,86,100,7,28,21,94
0,104,70,19,25,64,11,7,83,59,100
0,21,2,42,84,93,23,39,59,50,102
1,21,42,57,95,63,1,29,87,97,15
0,45,92,106,62,9,42,8,107,11,36
0,21,44,104,76,9,74,93,75,28,18
1,47,26,76,60,50,7,109,11,9,99
0,69,44,90,11,28,42,84,30,15,102
1,57,19,27,44,100,22,104,14,41,75
0,28,55,19,26,11,94,30,57,67,36
0,74,28,90,3,80,39,48,7,22,60
0,56,7,71,21,53,47,46,105,20,39
1,62,11,16,112,67,60,65,58,50,93
0,34,53,48,110,73,86,87,8,55,39
1,68,14,9,8,104,72,21,112,26,48
0,30,100,47,93,85,73,91,55,1,45
1,104,46,18,75,45,32,23,59,40,97
1,62,84,11,48,30,90,9,44,32,54
1,39,83,48,32,100,22,25,75,95,77
0,14,89,56,57,99,17,62,80,91,70
0,40,13,10,75,66,11,16,72,112,63
0,50,26,11,55,59,28,93,68,70,39
1,68,11,100,49,19,4,73,57,28,74
0,87,51,19,7,21,8,112,74,69,31
0,9,56,93,86,11,106,39,70,42,68
1,28,42,31,73,69,100,62,93,112,21
1,44,111,67,9,78,106,74,14,45,41
0,21,68,107,11,54,74,9,51,84,44
0,107,72,50,14,74,38,20,44,62,21
1,107,11,68,3,106,7,51,4,30,21
1,25,20,28,8,112,31,85,33,1,11
1,67,104,22,52,96,29,94,77,36,5
1,53,96,99,102,11,5,67,86,39,21
1,68,21,48,7,75,11,26,50,1,55
0,73,96,40,21,44,66,75,11,81,93
1,62,39,98,88,42,48,27,71,21,75
1,21,107,69,72,7,73,85,71,1,101
0,57,48,76,55,16,15,67,87,39,74
1,74,29,4,107,93,16,55,75,8,39
0,39,64,36,76,112,75,102,46,20,28
1,112,23,70,54,25,32,2,15,99,63
1,106,74,104,61,48,9,30,11,21,42
0,39,44,112,56,7,14,30,36,72,11
0,18,36,75,42,22,39,99,81,100,87
1,30,17,81,28,70,86,80,34,12,41
1,21,82,4,112,19,26,106,103,69,72
1,44,34,50,55,91,17,14,25,1,104
0,49,19,9,60,85,101,38,90,89,102
1,75,39,72,36,47,18,76,28,91,54
0,52,5,96,87,44,35,101,8,105,32
1,74,69,102,44,30,97,39,87,1,2
1,29,104,46,84,74,11,1,9,59,57
0,72,40,39,67,74,44,100,59,5,69
0,100,25,93,89,23,40,85,86,41,11
1,45,21,5,1,73,7,75,109,22,11
1,9,1,90,22,41,32,39,74,53,21
1,31,21,11,71,28,72,74,64,7,56
1,75,67,25,20,28,74,35,52,104,68
1,87,55,73,66,28,7,44,32,5,74
0,11,44,62,21,36,72,27,78,69,60
0,72,16,4,99,30,45,5,104,75,57
0,11,42,21,102,79,5,73,7,12,51
0,35,69,26,47,12,61,42,11,30,57
0,102,104,72,107,11,110,28,1,86,38
0,70,79,10,106,96,69,48,32,36,73
